Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1999-02-01,60.7,62.0,57.0,57.05,59.032997762864,89400.0,306.0,5277550.0,,,5.0,-3.65
1999-01-29,55.9,60.15,55.1,59.05,58.127237762238,143000.0,415.0,8312195.0,,,5.05,3.15
1999-01-28,57.6,57.85,55.35,55.95,56.360174880763,62900.0,189.0,3545055.0,,,2.5,-1.65
1999-01-27,57.0,58.2,56.5,56.9,57.35680317041,75700.0,261.0,4341910.0,,,1.7,-0.1
1999-01-25,57.55,58.0,55.25,55.95,56.045154185022,68100.0,243.0,3816675.0,,,2.75,-1.6
1999-01-22,56.95,58.5,56.7,57.1,57.558922558923,178200.0,453.0,10257000.0,,,1.8,0.15
1999-01-21,56.95,57.5,55.0,56.0,55.739859851608,121300.0,294.0,6761245.0,,,2.5,-0.95
1999-01-19,59.0,59.5,56.0,56.3,57.13022705771,105700.0,353.0,6038665.0,,,3.5,-2.7
1999-01-18,63.0,63.9,58.95,59.45,60.630578512397,84700.0,247.0,5135410.0,,,4.95,-3.55
1999-01-15,65.25,65.5,60.35,61.4,62.040266437473,232700.0,597.0,14436770.0,,,5.15,-3.85
1999-01-14,65.1,65.9,64.2,65.55,65.191044776119,187600.0,425.0,12229840.0,,,1.7,0.45
1999-01-13,65.6,67.4,65.0,66.0,66.163596650892,274700.0,654.0,18175140.0,,,2.4,0.4
1999-01-12,64.0,65.7,63.7,65.45,64.559286347518,225600.0,507.0,14564575.0,,,2.0,1.45
1999-01-11,66.7,68.0,64.1,64.85,65.968029595016,385200.0,1046.0,25410885.0,,,3.9,-1.85
1999-01-08,61.9,64.5,59.35,64.5,62.278536360847,325900.0,783.0,20296575.0,,,5.15,2.6
1999-01-07,56.35,60.7,56.25,59.8,58.651356704298,504900.0,986.0,29613070.0,,,4.45,3.45
1999-01-06,56.5,56.85,55.9,56.25,56.056725595696,130100.0,261.0,7292980.0,,,0.95,-0.25
1999-01-05,55.6,56.5,55.25,56.25,56.078955007257,68900.0,212.0,3863840.0,,,1.25,0.65
1999-01-04,56.0,57.5,55.0,55.6,56.318360433604,147600.0,372.0,8312590.0,,,2.5,-0.4
1999-01-01,55.0,55.4,54.55,55.1,54.877372262774,54800.0,197.0,3007280.0,,,0.85,0.1
1998-12-31,55.5,56.5,54.55,54.75,55.523553054662,62200.0,213.0,3453565.0,,,1.95,-0.75
1998-12-30,55.7,57.2,55.7,56.25,56.505800922874,151700.0,563.0,8571930.0,,,1.5,0.55
1998-12-29,55.0,55.75,54.0,55.35,54.894472361809,59700.0,242.0,3277200.0,,,1.75,0.35
1998-12-28,56.0,57.0,55.0,55.25,55.99863784424,337700.0,488.0,18910740.0,,,2.0,-0.75
1998-12-24,53.2,55.95,53.2,54.15,54.109511370621,325400.0,339.0,17607235.0,,,2.75,0.95
1998-12-23,53.3,54.2,52.8,53.25,53.715269151139,96600.0,271.0,5188895.0,,,1.4,-0.05
1998-12-22,54.0,54.2,52.6,52.75,53.358638743456,38200.0,151.0,2038300.0,,,1.6,-1.25
1998-12-21,53.1,54.8,53.1,54.2,53.949428571429,70000.0,271.0,3776460.0,,,1.7,1.1
1998-12-18,50.6,53.9,50.05,52.55,52.746416808631,176100.0,440.0,9288644.0,,,3.85,1.95
1998-12-17,52.2,52.2,50.5,50.55,51.233953488372,64500.0,168.0,3304590.0,,,1.7,-1.65
1998-12-16,51.8,52.45,51.1,52.25,51.983695652174,18400.0,72.0,956500.0,,,1.35,0.45
1998-12-15,52.6,52.6,51.6,51.9,52.069527896996,23300.0,101.0,1213220.0,,,1.0,-0.7
1998-12-14,52.5,53.35,52.0,52.6,52.930634390651,59900.0,193.0,3170545.0,,,1.35,0.1
1998-12-11,51.55,52.45,51.05,52.2,51.993188854489,64600.0,211.0,3358760.0,,,1.4,0.65
1998-12-10,52.0,52.25,51.05,51.5,51.753179190751,34600.0,137.0,1790660.0,,,1.2,-0.5
1998-12-09,52.75,52.95,51.1,52.35,52.087976190476,42000.0,178.0,2187695.0,,,1.85,-0.4
1998-12-08,52.5,52.95,51.5,52.45,52.276836158192,35400.0,156.0,1850600.0,,,1.45,-0.05
1998-12-07,51.5,52.35,51.3,52.2,51.859493670886,31600.0,125.0,1638760.0,,,1.05,0.7
1998-12-04,51.6,51.75,50.8,50.95,51.179468242245,67700.0,234.0,3464850.0,,,0.95,-0.65
1998-12-03,52.35,52.45,51.7,52.0,51.950977198697,30700.0,113.0,1594895.0,,,0.75,-0.35
1998-12-02,52.5,53.4,52.15,52.6,52.820336787565,38600.0,166.0,2038865.0,,,1.25,0.1
1998-12-01,51.0,52.1,50.8,52.05,51.681228373702,57800.0,188.0,2987175.0,,,1.3,1.05
1998-11-30,50.0,51.45,49.3,51.3,50.486699507389,40600.0,162.0,2049760.0,,,2.15,1.3
1998-11-27,51.1,51.9,50.0,50.55,50.477805178792,81100.0,259.0,4093750.0,,,1.9,-0.55
1998-11-26,52.55,52.85,51.0,51.25,51.880078125,25600.0,133.0,1328130.0,,,1.85,-1.3
1998-11-25,52.9,53.15,52.4,52.6,52.801384083045,28900.0,96.0,1525960.0,,,0.75,-0.3
1998-11-24,52.5,53.0,52.0,52.8,52.508260105448,56900.0,221.0,2987720.0,,,1.0,0.3
1998-11-23,53.0,53.9,52.4,52.5,53.016972477064,32700.0,180.0,1733655.0,,,1.5,-0.5
1998-11-20,54.4,54.75,53.0,53.3,53.54573110893,101900.0,315.0,5456310.0,,,1.75,-1.1
1998-11-19,56.4,56.45,54.15,54.35,55.439024390244,73800.0,278.0,4091400.0,,,2.3,-2.05
1998-11-18,54.9,56.25,54.5,56.05,55.463921568627,76500.0,304.0,4242990.0,,,1.75,1.15
1998-11-17,54.3,55.7,54.1,54.4,54.910292072323,71900.0,215.0,3948050.0,,,1.6,0.1
1998-11-16,55.1,56.1,54.6,54.7,55.289005235602,76400.0,256.0,4224080.0,,,1.5,-0.4
1998-11-13,56.7,57.0,54.75,55.0,55.894521306032,180700.0,488.0,10100140.0,,,2.25,-1.7
1998-11-12,57.4,57.8,55.05,57.55,56.548393316195,155600.0,524.0,8798930.0,,,2.75,0.15
1998-11-11,55.0,59.15,55.0,56.9,55.672679423798,2346400.0,1312.0,130630375.0,,,4.15,1.9
1998-11-10,52.7,55.0,52.0,54.8,53.553758634701,246100.0,552.0,13179580.0,,,3.0,2.1
1998-11-09,50.5,52.8,50.5,51.9,52.079455081001,135800.0,446.0,7072390.0,,,2.3,1.4
1998-11-06,50.5,50.95,49.0,49.05,49.820498614958,72200.0,282.0,3597040.0,,,1.95,-1.45
1998-11-05,49.2,50.0,48.6,49.7,49.297379454927,47700.0,166.0,2351485.0,,,1.4,0.5
1998-11-03,51.5,51.5,48.5,49.0,50.240634218289,67800.0,255.0,3406315.0,,,3.0,-2.5
1998-11-02,53.0,53.0,51.5,51.6,52.059420289855,20700.0,109.0,1077630.0,,,1.5,-1.4
1998-10-30,53.3,53.8,52.15,52.7,52.921714285714,105000.0,414.0,5556780.0,,,1.65,-0.6
1998-10-29,51.05,53.25,50.0,53.25,52.339962825279,80700.0,224.0,4223835.0,,,3.25,2.2
1998-10-28,53.0,53.5,51.6,51.75,52.562185929648,39800.0,179.0,2091975.0,,,1.9,-1.25
1998-10-27,55.55,56.45,52.0,52.95,53.480185399768,86300.0,332.0,4615340.0,,,4.45,-2.6
1998-10-26,57.0,57.0,54.7,55.05,55.656389342034,183900.0,595.0,10235210.0,,,2.3,-1.95
1998-10-23,53.0,54.5,52.3,53.3,53.529324894515,94800.0,275.0,5074580.0,,,2.2,0.3
1998-10-20,55.7,55.7,51.55,51.55,51.96855500821,121800.0,350.0,6329770.0,,,4.15,-4.15
1998-10-19,58.5,58.5,56.0,56.0,56.467535545024,21100.0,109.0,1191465.0,,,2.5,-2.5
1998-10-16,57.85,57.85,55.0,55.25,55.818424036281,88200.0,271.0,4923185.0,,,2.85,-2.6
1998-10-15,58.3,58.9,56.9,57.25,57.654665492958,56800.0,194.0,3274785.0,,,2.0,-1.05
1998-10-14,58.0,59.6,57.1,58.9,58.377340569878,147400.0,331.0,8604820.0,,,2.5,0.9
1998-10-13,58.8,59.4,57.5,57.85,58.105208333333,67200.0,249.0,3904670.0,,,1.9,-0.95
1998-10-12,61.0,61.2,58.8,59.05,60.174049707602,68400.0,174.0,4115905.0,,,2.4,-1.95
1998-10-09,62.0,62.5,61.05,61.15,61.598779424586,114700.0,269.0,7065380.0,,,1.45,-0.85
1998-10-08,63.0,63.1,60.0,61.55,61.944103773585,42400.0,174.0,2626430.0,,,3.1,-1.45
1998-10-07,63.0,63.75,62.0,63.25,63.091568047337,33800.0,128.0,2132495.0,,,1.75,0.25
1998-10-06,60.6,62.25,60.5,62.05,61.410680379747,63200.0,277.0,3881155.0,,,1.75,1.45
1998-10-05,62.0,62.5,60.6,61.5,61.602123397436,124800.0,302.0,7687945.0,,,1.9,-0.5
1998-09-30,64.0,65.3,62.5,64.7,64.129801324503,90600.0,241.0,5810160.0,,,2.8,0.7
1998-09-29,65.9,65.9,62.8,63.8,64.261099899092,99100.0,314.0,6368275.0,,,3.1,-2.1
1998-09-28,69.8,69.9,65.0,65.9,66.684038461538,52000.0,204.0,3467570.0,,,4.9,-3.9
1998-09-25,68.2,69.0,68.15,68.45,68.519690860215,74400.0,298.0,5097865.0,,,0.85,0.25
1998-09-24,70.5,71.0,68.2,69.0,69.557768924303,75300.0,295.0,5237700.0,,,2.8,-1.5
1998-09-23,70.0,70.65,69.0,69.95,69.718143203883,82400.0,273.0,5744775.0,,,1.65,-0.05
1998-09-22,72.0,72.0,68.4,69.45,69.645277108434,207500.0,509.0,14451395.0,,,3.6,-2.55
1998-09-21,72.65,72.65,71.25,71.55,72.129856811146,258400.0,792.0,18638355.0,,,1.4,-1.1
1998-09-18,66.0,68.5,66.0,67.3,66.891909275559,147700.0,391.0,9879935.0,,,2.5,1.3
1998-09-17,66.5,67.0,65.2,67.0,65.952212855638,94900.0,265.0,6258865.0,,,1.8,0.5
1998-09-16,67.9,67.9,66.0,66.05,66.778056628057,77700.0,285.0,5188655.0,,,1.9,-1.85
1998-09-15,67.8,68.5,67.0,67.5,67.554982578397,143500.0,450.0,9694140.0,,,1.5,-0.3
1998-09-14,64.95,68.25,64.5,68.1,66.955047681684,304100.0,902.0,20361030.0,,,3.75,3.15
1998-09-11,64.0,64.2,62.8,63.45,63.442807692308,130000.0,395.0,8247565.0,,,1.4,-0.55
1998-09-10,64.0,65.6,63.6,64.55,64.569507864028,197100.0,493.0,12726650.0,,,2.0,0.55
1998-09-09,65.0,65.0,65.0,65.0,65.0,20000.0,2.0,1300000.0,,,0.0,0.0
1998-09-08,63.0,65.9,63.0,64.1,64.364501004689,447900.0,1143.0,28828860.0,,,2.9,1.1
1998-09-07,59.25,59.25,59.25,59.25,59.25,60000.0,1.0,3555000.0,,,0.0,0.0
1998-09-04,58.0,58.3,57.6,58.0,57.880485074627,134000.0,367.0,7755985.0,,,0.7,0.0
1998-09-03,57.45,58.5,57.35,58.15,57.934985422741,102900.0,280.0,5961510.0,,,1.15,0.7
1998-09-02,57.5,58.0,56.85,57.45,57.612,65000.0,214.0,3744780.0,,,1.15,-0.05
1998-09-01,57.6,57.9,56.25,57.35,57.09365303244,70900.0,254.0,4047940.0,,,1.65,-0.25
1998-08-31,59.0,59.0,56.1,58.05,57.851186830015,130600.0,360.0,7555365.0,,,2.9,-0.95
1998-08-28,60.1,60.1,55.6,56.55,58.760267445435,325300.0,711.0,19114715.0,,,4.5,-3.55
1998-08-27,60.2,62.5,60.05,60.3,61.516212765957,587500.0,834.0,36140775.0,,,2.45,0.1
1998-08-25,60.15,60.65,59.85,60.0,60.119150779896,403900.0,595.0,24282125.0,,,0.8,-0.15
1998-08-24,60.5,61.0,59.8,60.0,60.099476744186,172000.0,519.0,10337110.0,,,1.2,-0.5
1998-08-21,62.3,62.3,60.75,60.9,61.43116966581,77800.0,243.0,4779345.0,,,1.55,-1.4
1998-08-20,63.75,64.0,61.5,62.4,62.523502994012,133600.0,385.0,8353140.0,,,2.5,-1.35
1998-08-19,62.0,63.5,60.65,62.85,62.751872368713,451300.0,628.0,28319920.0,,,2.85,0.85
1998-08-18,60.25,62.5,59.0,61.85,61.288978583196,303500.0,707.0,18601205.0,,,3.5,1.6
1998-08-17,61.3,61.5,60.0,60.0,60.762301101591,81700.0,214.0,4964280.0,,,1.5,-1.3
1998-08-14,62.0,62.0,60.1,60.55,61.245350241546,82800.0,255.0,5071115.0,,,1.9,-1.45
1998-08-13,62.2,62.9,61.0,61.2,61.846383363472,110600.0,325.0,6840210.0,,,1.9,-1.0
1998-08-12,62.5,63.4,59.8,62.45,62.042581855389,293200.0,777.0,18190885.0,,,3.6,-0.05
1998-08-11,59.8,63.9,59.3,63.45,62.612336704593,474600.0,751.0,29715815.0,,,4.6,3.65
1998-08-10,60.3,61.5,60.0,60.2,60.598311444653,106600.0,180.0,6459780.0,,,1.5,-0.1
1998-08-07,61.25,61.5,60.2,60.95,60.865129682997,69400.0,175.0,4224040.0,,,1.3,-0.3
1998-08-06,63.1,63.1,60.5,61.0,61.938308457711,40200.0,150.0,2489920.0,,,2.6,-2.1
1998-08-05,59.8,64.25,58.15,63.1,62.271611208406,285500.0,527.0,17778545.0,,,6.1,3.3
1998-08-04,61.5,61.6,59.75,60.0,60.515465465465,66600.0,224.0,4030330.0,,,1.85,-1.5
1998-08-03,62.1,62.8,61.25,61.7,61.861836734694,49000.0,129.0,3031230.0,,,1.55,-0.4
1998-07-31,65.0,65.5,63.55,64.45,64.327514792899,67600.0,202.0,4348540.0,,,1.95,-0.55
1998-07-30,63.0,67.0,62.0,63.15,65.797611614112,320300.0,511.0,21074975.0,,,5.0,0.15
1998-07-29,63.05,63.3,62.0,62.9,62.863765182186,49400.0,138.0,3105470.0,,,1.3,-0.15
1998-07-28,61.0,64.6,59.95,62.8,63.499934340118,304600.0,405.0,19342080.0,,,4.65,1.8
1998-07-27,62.0,65.0,60.0,60.25,61.512732095491,37700.0,151.0,2319030.0,,,5.0,-1.75
1998-07-24,62.8,63.1,60.9,62.0,61.67990430622,104500.0,262.0,6445550.0,,,2.2,-0.8
1998-07-23,64.7,65.0,62.7,63.35,63.624726477024,45700.0,131.0,2907650.0,,,2.3,-1.35
1998-07-22,66.05,66.3,64.8,64.9,65.617760942761,59400.0,153.0,3897695.0,,,1.5,-1.15
1998-07-21,66.6,67.15,65.0,65.05,66.296513075965,80300.0,202.0,5323610.0,,,2.15,-1.55
1998-07-20,67.5,67.5,66.5,67.1,66.901258389262,59600.0,182.0,3987315.0,,,1.0,-0.4
1998-07-17,68.5,68.9,66.5,67.0,67.557608695652,381800.0,309.0,25793495.0,,,2.4,-1.5
1998-07-16,67.5,68.5,66.2,68.45,67.443386816999,230600.0,471.0,15552445.0,,,2.3,0.95
1998-07-15,70.3,71.0,66.25,67.15,68.5201702685,152700.0,564.0,10463030.0,,,4.75,-3.15
1998-07-14,67.0,70.5,64.7,69.9,67.78581095369,472900.0,981.0,32055910.0,,,5.8,2.9
1998-07-13,65.0,68.45,65.0,67.15,67.315732283465,317500.0,844.0,21372745.0,,,3.45,2.15
1998-07-10,61.0,63.8,60.5,63.4,62.429641434263,125500.0,415.0,7834920.0,,,3.3,2.4
1998-07-09,59.95,61.0,59.5,60.4,60.193229166667,48000.0,188.0,2889275.0,,,1.5,0.45
1998-07-08,58.0,60.55,58.0,59.05,59.098185776488,68900.0,280.0,4071865.0,,,2.55,1.05
1998-07-07,57.55,58.5,57.15,57.35,57.989396709324,54700.0,191.0,3172020.0,,,1.35,-0.2
1998-07-06,59.5,59.5,56.8,57.45,57.591214057508,62600.0,175.0,3605210.0,,,2.7,-2.05
1998-07-03,58.9,59.0,56.25,56.7,57.296832959641,178400.0,295.0,10221755.0,,,2.75,-2.2
1998-07-02,61.0,61.6,58.75,59.0,60.344034090909,35200.0,126.0,2124110.0,,,2.85,-2.0
1998-07-01,62.25,62.8,60.65,61.15,61.415238095238,21000.0,126.0,1289720.0,,,2.15,-1.1
1998-06-30,61.6,64.5,60.0,64.25,62.280331753554,84400.0,342.0,5256460.0,,,4.5,2.65
1998-06-29,60.85,61.5,60.05,61.35,60.750547945205,36500.0,149.0,2217395.0,,,1.45,0.5
1998-06-26,61.0,61.3,59.25,60.75,60.399101123596,44500.0,183.0,2687760.0,,,2.05,-0.25
1998-06-25,60.75,63.9,60.5,61.7,61.796198830409,34200.0,171.0,2113430.0,,,3.4,0.95
1998-06-24,59.9,60.5,58.8,60.35,59.995102040816,24500.0,128.0,1469880.0,,,1.7,0.45
1998-06-23,57.0,60.0,56.25,58.8,58.778337531486,39700.0,167.0,2333500.0,,,3.75,1.8
1998-06-22,59.9,59.95,55.9,58.25,57.255352798054,41100.0,216.0,2353195.0,,,4.05,-1.65
1998-06-19,61.8,62.45,59.0,62.1,60.57,80500.0,232.0,4875885.0,,,3.45,0.3
1998-06-18,64.5,65.4,61.8,62.0,63.459757942511,66100.0,172.0,4194690.0,,,3.6,-2.5
1998-06-17,60.0,64.5,60.0,64.4,63.46158668396,231300.0,420.0,14678665.0,,,4.5,4.4
1998-06-16,58.0,59.0,55.1,58.7,57.103457446809,56400.0,267.0,3220635.0,,,3.9,0.7
1998-06-15,62.6,62.75,58.7,58.7,59.99463562753,49400.0,188.0,2963735.0,,,4.05,-3.9
1998-06-12,64.0,64.5,61.0,63.0,62.442729591837,117600.0,295.0,7343265.0,,,3.5,-1.0
1998-06-11,63.05,63.05,60.3,62.4,61.595727636849,74900.0,224.0,4613520.0,,,2.75,-0.65
1998-06-10,65.0,65.0,62.9,63.85,63.81917989418,75600.0,219.0,4824730.0,,,2.1,-1.15
1998-06-09,62.0,66.5,62.0,66.1,65.176177024482,53100.0,195.0,3460855.0,,,4.5,4.1
1998-06-08,66.5,67.0,61.0,63.1,62.746222455404,95300.0,285.0,5979715.0,,,6.0,-3.4
1998-06-05,66.0,67.65,64.0,65.1,66.966904761905,210000.0,482.0,14063050.0,,,3.65,-0.9
1998-06-04,67.9,67.9,66.9,66.95,67.309278350515,29100.0,111.0,1958700.0,,,1.0,-0.95
1998-06-03,69.0,69.5,65.0,66.85,66.693318729463,91300.0,247.0,6089100.0,,,4.5,-2.15
1998-06-02,69.0,70.0,67.15,68.35,69.128102481986,124900.0,250.0,8634100.0,,,2.85,-0.65
1998-06-01,70.5,74.0,68.0,69.5,71.543800145879,137100.0,413.0,9808655.0,,,6.0,-1.0
1998-05-29,69.5,70.4,65.55,69.15,68.271891010713,214700.0,407.0,14657975.0,,,4.85,-0.35
